,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
67,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1,470,480
68,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,490,515
69,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8,508,525
70,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23510797423035612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,512,528
71,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2347742650455187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1,520,530
72,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3,523,535
73,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8,535,550
74,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.2,560,570
75,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6,575,580
76,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.1530780852325061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.7,587,595
77,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.2302483342261611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1208,475,507
78,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.22190560460522543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.25,490,542
79,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.20313446295812015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.299,495,525
80,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4065,505,530
81,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.16142081485344179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4527,510,535
82,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.13222126118016692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4664,512,540
83,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.2302483342261611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9138,445,490
84,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.22190560460522543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0272,460,500
85,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.20313446295812015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1516,477,505
86,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2015,480,513
87,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.16142081485344179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2939,495,521
88,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.13222126118016692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3523,503,525
89,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.22190560460522543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7075,None,485
90,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.20313446295812015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9458,455,490
91,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0144,460,495
92,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.16142081485344179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0673,465,497
93,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.13222126118016692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0995,470,500
94,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.4731,491,504
95,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9895,537,547
96,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.3729,553,563
97,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6857,565,575
98,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8215,568,578
99,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8785,570,583
100,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.0524132670829687,-0.19479173333718447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0901,575,586
101,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.0524132670829687,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.34,472,498
102,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.0524132670829687,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.7943,519,537
103,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.0524132670829687,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9968,532,547
104,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.0524132670829687,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.161,542,555
105,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.0524132670829687,-0.19479173333718447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.125,550,566
110,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5094,501,511
111,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9639,532,542
112,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2593,542,558
113,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6297,555,573
114,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7911,558,578
115,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9063,560,581
116,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.19479173333718447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0278,563,584
117,1.5721600737120707,-0.1611586237018555,0.30645317533911065,-0.2939351823925858,1.4428335460532906,2.1036914112958516,-0.3467405321753767,-0.3020874190505117,-0.23623424272918245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7,409,440
123,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.23633226980222843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.28,508,523
124,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.23615915816259403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.72,None,563
125,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.23598396084055437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.85,None,577
126,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.28,585,604
127,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.33,None,610
